coord1,coord2,sample,group
2727,3280,H1_5,GG4 Cribriform
2600,3352,H1_5,GG4 Cribriform
2600,3498,H1_5,GG4 Cribriform
2726,3570,H1_5,GG4 Cribriform
2726,4006,H1_5,GG4 Cribriform
2599,4224,H1_5,GG4 Cribriform
2599,4369,H1_5,GG4 Cribriform
2725,4442,H1_5,GG4 Cribriform
2598,4515,H1_5,GG4 Cribriform
2598,4660,H1_5,GG4 Cribriform
2724,4733,H1_5,GG4 Cribriform
2598,4805,H1_5,GG4 Cribriform
2724,4878,H1_5,GG4 Cribriform
2598,4951,H1_5,GG4 Cribriform
2724,5023,H1_5,GG4 Cribriform
2597,5096,H1_5,GG4 Cribriform
2724,5169,H1_5,GG4 Cribriform
2597,5241,H1_5,GG4 Cribriform
2723,5314,H1_5,GG4 Cribriform
2597,5386,H1_5,GG4 Cribriform
2723,5459,H1_5,GG4 Cribriform
2597,5532,H1_5,GG4 Cribriform
2723,5605,H1_5,GG4 Cribriform
2723,5750,H1_5,GG4 Cribriform
2596,5822,H1_5,GG4 Cribriform
2722,5895,H1_5,GG4 Cribriform
2596,5968,H1_5,Exclude
2722,6040,H1_5,GG4 Cribriform
